Temp(K),Mass(sun=1),Type_Encoded,end_Type_Encoded,Spec_Encoded,MMK_Encoded
5754.8696,4.307201079,10,3,2,6
5740.8906,0.376705102,10,3,2,6
5740.8906,0.507497414,10,3,2,6
5736.2456,7.034763886,10,3,2,6
5717.7417,14.49227686,10,3,2,6
5690.2085,0.617699692,10,3,2,6
5685.6455,1.042083823,10,3,2,6
5667.466,0.982556139,10,3,2,6
5626.9844,0.074103182,10,3,2,6
5618.0664,37.17042174,10,3,2,6
5609.177,1.048907075,10,3,2,6
5591.4824,0.707820925,10,3,2,6
5578.2847,2.191177567,10,3,2,6
5578.2847,22.91860367,10,3,2,6
5491.8667,1.060605693,10,3,2,6
5462.249,1.678295331,10,3,2,6
5391.635,7.96742605,10,3,2,6
5371.212,0.803451298,10,3,2,6
5699.357,128128.7732,11,4,2,5
3996.6177,29.42456421,9,3,2,1
5893.599,51.38603065,9,3,2,1
5773.615,11.24951447,10,3,2,2
6165.217,1.531814819,10,3,2,2
5957.983,6.858769696,10,3,2,2
5908.333,27.10535231,10,3,2,2
5869.205,500.444039,10,3,2,2
5864.3506,24.04120687,10,3,2,2
5681.09,10.7819925,10,3,2,2
5640.414,22.21655547,10,3,2,2
5618.0664,0.53042369,10,3,2,2
5560.7837,218.8537024,10,3,2,2
5403.9634,6.122506056,10,3,2,2
6039.182,0.460966091,10,3,2,6
5859.504,174.9931225,10,3,2,2
5801.964,6.56474097,10,3,2,6
5731.609,27.1131661,10,3,2,2
5556.4263,37.55178554,10,3,2,2
5750.2026,3.146374237,10,3,2,6
6246.6963,2.6565189,10,3,2,6
6230.2285,0.572393794,10,3,2,6
6080.6177,1.878283467,10,3,2,6
6070.2056,9.859289835,10,3,2,6
6003.387,6.647160781,10,3,2,6
6003.387,49.25803036,10,3,2,6
5988.176,2.019746397,10,3,2,6
5968.0137,0.822089159,10,3,2,6
5968.0137,8.609614149,10,3,2,6
5943.0005,0.938838148,10,3,2,6
5943.0005,0.53027119,10,3,2,6
5928.0933,0.766069557,10,3,2,6
5923.141,4.174296199,10,3,2,6
5913.261,2.622711307,10,3,2,6
5908.333,1.711002678,10,3,2,6
5903.414,0.43360942,10,3,2,6
5893.599,0.650117341,10,3,2,6
5888.704,0.58018143,10,3,2,6
5888.704,1.045639896,10,3,2,6
5878.938,1.432913036,10,3,2,6
5874.068,0.773607294,10,3,2,6
5869.205,0.990040104,10,3,2,6
5864.3506,1.597002371,10,3,2,6
5864.3506,0.910326669,10,3,2,6
5854.6655,10.35176032,10,3,2,6
5849.835,0.820724464,10,3,2,6
5849.835,7.216799483,10,3,2,6
5845.012,3.372789834,10,3,2,6
5845.012,14.00625574,10,3,2,6
5835.3906,4.839828572,10,3,2,6
5830.592,1.688116532,10,3,2,6
5825.8013,1.535430115,10,3,2,6
5821.0176,0.19763986,10,3,2,6
5816.242,4.191066912,10,3,2,6
5811.475,3.288856188,10,3,2,6
5811.475,5.463032735,10,3,2,6
5806.716,7.754636925,10,3,2,6
5806.716,1.599473328,10,3,2,6
5806.716,1.530683529,10,3,2,6
5801.964,0.216038043,10,3,2,6
5801.964,0.406118067,10,3,2,6
5792.484,4.094757061,10,3,2,6
5792.484,1.000747732,10,3,2,6
5783.0337,25.53308766,10,3,2,6
5783.0337,2.162460937,10,3,2,6
5778.3213,1.226940227,10,3,2,6
5778.3213,1.786132314,10,3,2,6
5773.615,1.732121237,10,3,2,6
5773.615,1.79189895,10,3,2,6
5764.2275,7.696237178,10,3,2,6
5759.5454,0.522361163,10,3,2,6
5754.8696,25.63637593,10,3,2,6
5750.2026,12.15003948,10,3,2,6
5750.2026,18.12295245,10,3,2,6
5750.2026,1.452879196,10,3,2,6
5750.2026,1.877922865,10,3,2,6
5750.2026,0.521963674,10,3,2,6
5750.2026,4.319471272,10,3,2,6
5750.2026,0.397288358,10,3,2,6
5740.8906,13.42356328,10,3,2,6
5740.8906,2.379185631,10,3,2,6
5736.2456,1.352718572,10,3,2,6
5731.609,1.996970331,10,3,2,6
5726.979,1.706819176,10,3,2,6
5722.3564,1.747206644,10,3,2,6
5722.3564,0.308082181,10,3,2,6
5722.3564,1.430820078,10,3,2,6
5717.7417,16.49339671,10,3,2,6
5713.1343,1.424313618,10,3,2,6
5713.1343,0.446001995,10,3,2,6
5713.1343,0.427826352,10,3,2,6
5703.942,8.056567401,10,3,2,6
5699.357,0.910239499,10,3,2,6
5699.357,1.398509824,10,3,2,6
5699.357,0.762666666,10,3,2,6
5694.7793,2.909848886,10,3,2,6
5690.2085,4.144297344,10,3,2,6
5681.09,3.189468102,10,3,2,6
5681.09,1.151744967,10,3,2,6
5681.09,6.281340593,10,3,2,6
5676.541,1.270579212,10,3,2,6
5672,1.047411846,10,3,2,6
5672,17.0506116,10,3,2,6
5658.42,0.466369119,10,3,2,6
5653.9077,1.178945704,10,3,2,6
5644.9043,3.290165608,10,3,2,6
5635.93,4.902669229,10,3,2,6
5631.453,0.504481529,10,3,2,6
5631.453,8.872391347,10,3,2,6
5631.453,2.638862235,10,3,2,6
5626.9844,4.492413387,10,3,2,6
5626.9844,2.687975078,10,3,2,6
5613.618,0.429605592,10,3,2,6
5613.618,132.2239712,10,3,2,6
5600.316,6.908122463,10,3,2,6
5591.4824,9.93041091,10,3,2,6
5587.076,2.660685658,10,3,2,6
5587.076,12.71243937,10,3,2,6
5573.899,0.356597432,10,3,2,6
5573.899,2.447580844,10,3,2,6
5569.521,5.167922858,10,3,2,6
5547.7305,0.456944668,10,3,2,6
5543.393,118.7855728,10,3,2,6
5539.0625,4.532142444,10,3,2,6
5539.0625,26.35829427,10,3,2,6
5534.7383,9.862763049,10,3,2,6
5526.111,88.60051404,10,3,2,6
5500.3877,62.32037642,10,3,2,6
5470.679,61.56473027,10,3,2,6
5466.461,0.173552711,10,3,2,6
5462.249,13.13785678,10,3,2,6
5458.0444,0.788503859,10,3,2,6
5445.4683,2.265173975,10,3,2,6
5408.085,1.131856491,10,3,2,6
5391.635,281.5376538,10,3,2,6
5543.393,0.84773338,10,3,2,6
5578.2847,2.494247256,10,3,2,6
6075.4067,27.18441312,10,3,2,2
5745.543,0.611921976,10,3,2,6
5326.822,3.045448732,10,3,2,2
5543.393,0.100274037,10,3,2,6
5604.7427,1.966693707,10,3,2,6
5928.0933,0.261205342,10,3,2,6
5893.599,2.215688848,10,3,2,6
5835.3906,2.004912134,10,3,2,6
5736.2456,8.138124694,10,3,2,6
5722.3564,1.876990974,10,3,2,6
5672,0.771792538,10,3,2,6
5653.9077,0.324826125,10,3,2,6
5631.453,0.202100286,10,3,2,6
5609.177,18.0445237,10,3,2,6
5543.393,1.056783958,10,3,2,6
5504.6577,0.213858823,10,3,2,6
5504.6577,15.13984695,10,3,2,6
5445.4683,0.76551998,10,3,2,6
5432.9497,0.268595808,10,3,2,6
5424.636,3.656298587,10,3,2,6
5399.8477,1.19486339,10,3,2,6
5367.1455,9.184117734,10,3,2,6
5310.8613,0.410575095,10,3,2,6
4819.8506,38.80091238,10,3,2,6
6091.065,0.82966635,10,3,2,6
5745.543,0.570095774,10,3,2,6
5322.8228,3.411275648,10,3,2,6
5483.372,4.990212961,9,3,2,1
5699.357,6.584164641,10,3,2,1
5849.835,13.82000933,10,3,2,2
6080.6177,9.339700848,10,3,2,2
5962.994,3.496781711,10,3,2,2
5874.068,18.96150842,10,3,2,2
5874.068,5.907485538,10,3,2,2
5811.475,32.3443703,10,3,2,2
5653.9077,5.051356494,10,3,2,2
5565.149,11.12489525,10,3,2,2
5526.111,6.128716776,10,3,2,2
5508.9355,1.916623516,10,3,2,2
5491.8667,0.42866375,10,3,2,2
5470.679,100.3992074,10,3,2,2
5306.886,6.411464468,10,3,2,6
5726.979,164.0780666,10,3,2,2
5111.7515,3.150145417,10,3,2,2
6044.33,3.366163278,10,3,2,6
6096.3027,0.412622875,10,3,2,2
5745.543,14.54737523,10,3,2,6
6330.357,1.232212509,10,3,2,6
6070.2056,0.550460425,10,3,2,6
6008.474,18.9629178,10,3,2,6
6003.387,0.401047971,10,3,2,6
5962.994,1.909929837,10,3,2,6
5893.599,1.849819397,10,3,2,6
5893.599,2.592190151,10,3,2,6
5874.068,1.316117354,10,3,2,6
5869.205,3.314858329,10,3,2,6
5854.6655,8.975870612,10,3,2,6
5849.835,11.18157677,10,3,2,6
5845.012,28.4057615,10,3,2,6
5835.3906,4.29752595,10,3,2,6
5835.3906,1.481028609,10,3,2,6
5835.3906,4.410359431,10,3,2,6
5825.8013,0.754366693,10,3,2,6
5811.475,1.039477094,10,3,2,6
5811.475,0.410620146,10,3,2,6
5811.475,1.793410124,10,3,2,6
5811.475,0.262801137,10,3,2,6
5801.964,2.77697066,10,3,2,6
5801.964,4.712069895,10,3,2,6
5797.2197,1.09203781,10,3,2,6
5797.2197,0.755258389,10,3,2,6
5797.2197,2.755419304,10,3,2,6
5787.755,0.524743514,10,3,2,6
5783.0337,5.837710514,10,3,2,6
5773.615,1.840932379,10,3,2,6
5773.615,11.93760097,10,3,2,6
5764.2275,0.189703736,10,3,2,6
5764.2275,8.324482629,10,3,2,6
5754.8696,16.0308316,10,3,2,6
5740.8906,2.291860367,10,3,2,6
5740.8906,0.51347588,10,3,2,6
5731.609,1.737915014,10,3,2,6
5731.609,1.322491516,10,3,2,6
5722.3564,0.781685647,10,3,2,6
5717.7417,0.671179513,10,3,2,6
5717.7417,4.730672947,10,3,2,6
5717.7417,0.660608206,10,3,2,6
5713.1343,0.533639916,10,3,2,6
5708.534,1.553833041,10,3,2,6
5703.942,4.307529457,10,3,2,6
5703.942,0.718795546,10,3,2,6
5694.7793,4.843895982,10,3,2,6
5690.2085,1.894883461,10,3,2,6
5690.2085,0.877261227,10,3,2,6
5690.2085,14.24823432,10,3,2,6
5681.09,2.152858407,10,3,2,6
5681.09,4.362168145,10,3,2,6
5676.541,1.146125651,10,3,2,6
5676.541,19.22221937,10,3,2,6
5672,0.361373886,10,3,2,6
5672,1.090192844,10,3,2,6
5662.939,7.122160234,10,3,2,6
5658.42,20.12519438,10,3,2,6
5649.402,0.688081646,10,3,2,6
5649.402,5.233046862,10,3,2,6
5644.9043,0.75583132,10,3,2,6
5644.9043,5.775410214,10,3,2,6
5640.414,0.716668001,10,3,2,6
5640.414,1.037760576,10,3,2,6
5635.93,6.085539619,10,3,2,6
5631.453,0.544919846,10,3,2,6
5631.453,1.245674126,10,3,2,6
5626.9844,1.690983693,10,3,2,6
5626.9844,0.822683432,10,3,2,6
5626.9844,9.454080275,10,3,2,6
5622.5215,1.424073059,10,3,2,6
5618.0664,0.75186749,10,3,2,6
5613.618,0.394785283,10,3,2,6
5613.618,0.37113676,10,3,2,6
5613.618,0.642006886,10,3,2,6
5609.177,0.479245269,10,3,2,6
5609.177,49.88715465,10,3,2,6
5604.7427,1.467675924,10,3,2,6
5604.7427,1.94631034,10,3,2,6
5600.316,1.004586255,10,3,2,6
5600.316,1.078162425,10,3,2,6
5600.316,0.890834041,10,3,2,6
5600.316,1.216675183,10,3,2,6
5600.316,2.611000994,10,3,2,6
5600.316,0.651517684,10,3,2,6
5595.896,14.15957472,10,3,2,6
5591.4824,4.271061288,10,3,2,6
5591.4824,3.333181386,10,3,2,6
5591.4824,2.796769291,10,3,2,6
5587.076,0.789947843,10,3,2,6
5578.2847,1.17758183,10,3,2,6
5569.521,4.699989892,10,3,2,6
5560.7837,6.281682203,10,3,2,6
5556.4263,4.307089225,10,3,2,6
5543.393,0.427398139,10,3,2,6
5539.0625,15.79496073,10,3,2,6
5534.7383,0.355375003,10,3,2,6
5530.421,30.27787217,10,3,2,6
5526.111,11.80505675,10,3,2,6
5526.111,0.19039007,10,3,2,6
5521.8066,0.397603127,10,3,2,6
5521.8066,1.45609926,10,3,2,6
5513.219,0.307685975,10,3,2,6
5513.219,10.23096367,10,3,2,6
5504.6577,41.19925554,10,3,2,6
5500.3877,1.017738351,10,3,2,6
5466.461,11.98625526,10,3,2,6
5466.461,599.049274,10,3,2,6
5458.0444,2.007628298,10,3,2,6
5458.0444,0.555677947,10,3,2,6
5449.6543,8.896598646,10,3,2,6
5437.1167,0.394102835,10,3,2,6
5437.1167,53.02559091,10,3,2,6
5428.79,4.179170531,10,3,2,6
5428.79,0.64060356,10,3,2,6
5399.8477,0.747614558,10,3,2,6
5395.7383,3.229738072,10,3,2,6
5391.635,3.264366084,10,3,2,6
5371.212,96570.86958,10,3,2,6
5244.083,0.88982203,10,3,2,6
5240.2065,7.346751615,10,3,2,6
5021.2466,57.60783407,10,3,2,6
4459.1196,7.492549315,10,3,2,6
5708.534,3.519602389,10,3,2,6
5587.076,8.661188253,10,3,2,6
5310.8613,49.87762102,10,3,2,6
5811.475,1.897279954,10,3,2,6
5717.7417,0.784942807,10,3,2,6
5694.7793,0.750146457,10,3,2,6
5681.09,1.262379251,10,3,2,6
5658.42,0.950852022,10,3,2,6
5640.414,0.299170906,10,3,2,6
5640.414,0.455806802,10,3,2,6
5595.896,0.187111194,10,3,2,6
5560.7837,0.276044585,10,3,2,6
5556.4263,0.193862619,10,3,2,6
5552.075,0.272169501,10,3,2,6
5547.7305,1.088137314,10,3,2,6
5526.111,0.420927004,10,3,2,6
5491.8667,1.289788332,10,3,2,6
5479.1343,0.186588305,10,3,2,6
5470.679,1.459826458,10,3,2,6
5470.679,0.222981146,10,3,2,6
5458.0444,0.578997529,10,3,2,6
5445.4683,6.102808336,10,3,2,6
5437.1167,21.73438865,10,3,2,6
5432.9497,2.66816022,10,3,2,6
5424.636,5.669568481,10,3,2,6
5399.8477,0.29567168,10,3,2,6
5375.284,1.262928218,10,3,2,6
5302.917,0.283810137,10,3,2,6
5275.2974,45593396.33,11,4,2,4
4160.7983,60.9844504,10,3,2,1
6101.549,1.09576727,10,3,2,2
5801.964,1.268896774,10,3,2,2
5792.484,0.267053446,10,3,2,2
5640.414,23.82620954,10,3,2,2
5640.414,6.597541723,10,3,2,2
5556.4263,47.51439588,10,3,2,2
5534.7383,8.613231526,10,3,2,2
5534.7383,0.422126453,10,3,2,2
5432.9497,1.646977972,10,3,2,6
5792.484,11.2225234,10,3,2,2
5778.3213,12.5295381,10,3,2,6
5462.249,6.225797553,10,3,2,2
4954.577,4.243921394,10,3,2,6
4937.3257,3.248261251,10,3,2,2
5690.2085,2.747166448,10,3,2,6
5672,0.253729933,10,3,2,6
5878.938,0.626815408,10,3,2,6
5874.068,2.865067824,10,3,2,6
5835.3906,1.420987192,10,3,2,6
5830.592,0.356451592,10,3,2,6
5792.484,48.21265409,10,3,2,6
5787.755,8.34865152,10,3,2,6
5768.9175,1.894698391,10,3,2,6
5764.2275,1.430126026,10,3,2,6
5740.8906,1.22782508,10,3,2,6
5740.8906,0.435320926,10,3,2,6
5731.609,1.127782731,10,3,2,6
5722.3564,12.7981157,10,3,2,6
5717.7417,0.227948819,10,3,2,6
5717.7417,6.663567162,10,3,2,6
5713.1343,15.37536694,10,3,2,6
5681.09,0.605446784,10,3,2,6
5676.541,0.151311556,10,3,2,6
5676.541,112.5971338,10,3,2,6
5672,7.910966875,10,3,2,6
5672,0.194830886,10,3,2,6
5667.466,0.54050353,10,3,2,6
5667.466,1.706539229,10,3,2,6
5644.9043,0.460951446,10,3,2,6
5631.453,1.698865894,10,3,2,6
5626.9844,0.419537351,10,3,2,6
5618.0664,15.16609041,10,3,2,6
5609.177,0.40398284,10,3,2,6
5609.177,0.422661868,10,3,2,6
5604.7427,2.662487394,10,3,2,6
5600.316,0.801751509,10,3,2,6
5600.316,12.51170278,10,3,2,6
5587.076,2.34336411,10,3,2,6
5582.6772,0.366635242,10,3,2,6
5578.2847,0.343801317,10,3,2,6
5578.2847,3.487669433,10,3,2,6
5569.521,15.30873252,10,3,2,6
5569.521,0.888718852,10,3,2,6
5565.149,0.295070616,10,3,2,6
5560.7837,2.113927967,10,3,2,6
5539.0625,4.322795622,10,3,2,6
5539.0625,4.024630739,10,3,2,6
5534.7383,11.00722338,10,3,2,6
5526.111,0.075009299,10,3,2,6
5526.111,0.351633958,10,3,2,6
5513.219,0.315357439,10,3,2,6
5508.9355,0.140860127,10,3,2,6
5500.3877,2.041332423,10,3,2,6
5500.3877,5.175074832,10,3,2,6
5496.124,1.219402285,10,3,2,6
5496.124,0.536346168,10,3,2,6
5491.8667,1.13100343,10,3,2,6
5487.6157,0.824604217,10,3,2,6
5487.6157,1.301984684,10,3,2,6
5487.6157,4.431223245,10,3,2,6
5483.372,0.697872995,10,3,2,6
5483.372,2.824532059,10,3,2,6
5474.9033,0.531959633,10,3,2,6
5474.9033,0.223082571,10,3,2,6
5432.9497,4.2107295,10,3,2,6
5420.489,1.013071282,10,3,2,6
5399.8477,1.775960551,10,3,2,6
5363.086,22.16752363,10,3,2,6
5359.0327,5.367366639,10,3,2,6
5350.9434,1.273721889,10,3,2,6
5314.8423,0.401680115,10,3,2,6
5294.996,26.83872236,10,3,2,6
5287.0986,1.005538649,10,3,2,6
5148.874,0.894711266,10,3,2,6
5141.407,18.36277903,10,3,2,6
4989.444,20.40493262,10,3,2,6
4872.852,1.345734365,10,3,2,6
3692.7083,2.845750356,10,3,2,6
5801.964,1.34202969,10,3,2,6
5508.9355,2.627966325,10,3,2,6
4215.2197,0.111829882,10,3,2,6
5618.0664,0.22253004,10,3,2,6
5470.679,2.542463651,10,3,3,1
5845.012,0.010690961,10,3,3,6
5513.219,0.268874948,10,3,3,6
5496.124,0.128655948,10,3,3,6
5416.348,0.831970006,10,3,3,6
5412.214,1.517735742,10,3,3,6
5379.3623,1.354954438,10,3,3,6
3936.702,20360.49595,11,4,3,5
3504.696,236.1874341,9,3,3,1
5064.285,807.4353796,9,3,3,1
5003.5283,1.444257389,10,3,3,2
5556.4263,2.026931149,10,3,3,2
5416.348,4.437160486,10,3,3,2
5160.116,0.368227346,10,3,3,2
5007.062,0.587606258,10,3,3,2
5573.899,20.96568157,10,3,3,6
5441.2896,4.103892433,10,3,3,2
5334.8384,3.090284815,10,3,3,6
6564.8145,3.599266267,10,3,3,6
5717.7417,0.633208433,10,3,3,6
5717.7417,0.40754897,10,3,3,6
5690.2085,0.63452772,10,3,3,6
5681.09,0.68833298,10,3,3,6
5672,1.675305891,10,3,3,6
5672,6.03936669,10,3,3,6
5653.9077,0.422665507,10,3,3,6
5640.414,0.471433135,10,3,3,6
5631.453,0.524808649,10,3,3,6
5587.076,0.489685195,10,3,3,6
5582.6772,0.688824768,10,3,3,6
5569.521,829.0645129,10,3,3,6
5560.7837,2.246071033,10,3,3,6
5560.7837,0.964919439,10,3,3,6
5556.4263,5.320780136,10,3,3,6
5547.7305,3.350284626,10,3,3,6
5534.7383,0.18741622,10,3,3,6
5534.7383,0.524466637,10,3,3,6
5526.111,0.396098392,10,3,3,6
5521.8066,0.566189344,10,3,3,6
5517.5093,0.242344114,10,3,3,6
5517.5093,2.86633389,10,3,3,6
5513.219,2.06462765,10,3,3,6
5513.219,0.123288555,10,3,3,6
5513.219,2.333292566,10,3,3,6
5508.9355,0.936440096,10,3,3,6
5508.9355,1.726678989,10,3,3,6
5508.9355,6.405843596,10,3,3,6
5500.3877,3.221289904,10,3,3,6
5500.3877,0.282374718,10,3,3,6
5500.3877,0.981517019,10,3,3,6
5500.3877,1.463594864,10,3,3,6
5496.124,0.26087499,10,3,3,6
5491.8667,0.719401697,10,3,3,6
5483.372,1.280466209,10,3,3,6
5479.1343,0.350954156,10,3,3,6
5470.679,3.430525874,10,3,3,6
5466.461,0.286622505,10,3,3,6
5466.461,0.84718472,10,3,3,6
5445.4683,0.350185052,10,3,3,6
5441.2896,0.297375255,10,3,3,6
5437.1167,0.39545721,10,3,3,6
5437.1167,2.881938692,10,3,3,6
5437.1167,0.804550847,10,3,3,6
5428.79,0.759363786,10,3,3,6
5424.636,0.223706325,10,3,3,6
5420.489,0.209074392,10,3,3,6
5412.214,0.181664815,10,3,3,6
5412.214,0.260013922,10,3,3,6
5408.085,0.398698404,10,3,3,6
5408.085,0.737296716,10,3,3,6
5399.8477,0.323919848,10,3,3,6
5399.8477,0.254446364,10,3,3,6
5391.635,0.111852629,10,3,3,6
5387.538,976.3607397,10,3,3,6
5379.3623,4.936473842,10,3,3,6
5371.212,0.735842802,10,3,3,6
5367.1455,0.301980251,10,3,3,6
5363.086,7.337697583,10,3,3,6
5354.985,0.800071467,10,3,3,6
5346.908,3.124447254,10,3,3,6
5346.908,1.097039573,10,3,3,6
5342.8784,0.814177351,10,3,3,6
5342.8784,0.697362268,10,3,3,6
5338.855,0.340747441,10,3,3,6
5334.8384,0.289441568,10,3,3,6
5334.8384,15.03385918,10,3,3,6
5326.822,1.780126787,10,3,3,6
5314.8423,2.921679273,10,3,3,6
5306.886,0.287203417,10,3,3,6
5298.9536,0.498299453,10,3,3,6
5294.996,0.598010452,10,3,3,6
5291.0444,0.476922866,10,3,3,6
5283.1597,6.27239532,10,3,3,6
5271.3755,0.9821733,10,3,3,6
5267.4595,23.60297086,10,3,3,6
5251.8516,0.388350753,10,3,3,6
5232.472,3.881410218,10,3,3,6
5213.2354,5.451060443,10,3,3,6
5100.719,0.198797859,10,3,3,6
5086.083,4.712069895,10,3,3,6
5057.0615,8.104696201,10,3,3,6
3509.9011,0.21172309,1,0,3,6
5424.636,0.334760378,10,3,3,2
5209.405,1.886879396,10,3,3,6
5491.8667,0.687345473,10,3,3,6
5428.79,0.382934716,10,3,3,6
5428.79,0.494142503,10,3,3,6
5416.348,0.369818856,10,3,3,6
5334.8384,0.355794344,10,3,3,6
5314.8423,2.183302626,10,3,3,6
5298.9536,1.561195469,10,3,3,6
5263.549,1.199898026,10,3,3,6
5175.1826,278.5803096,11,4,3,5
3904.185,0.4414551,9,3,3,1
5111.7515,7.805193591,10,3,3,2
5306.886,7.763822833,10,3,3,2
5287.0986,12.27644619,10,3,3,2
5263.549,1.167051766,10,3,3,2
5057.0615,1.176640401,10,3,3,2
5722.3564,19.55823629,10,3,3,6
5626.9844,0.537682284,10,3,3,6
5609.177,0.278202667,10,3,3,6
5600.316,0.643366357,10,3,3,6
5578.2847,0.170944494,10,3,3,6
5552.075,0.807422842,10,3,3,6
5521.8066,0.269138238,10,3,3,6
5513.219,0.492085482,10,3,3,6
5513.219,0.27723898,10,3,3,6
5513.219,0.47913479,10,3,3,6
5508.9355,2.218687457,10,3,3,6
5491.8667,15.36423622,10,3,3,6
5466.461,1.567817632,10,3,3,6
5466.461,0.149839129,10,3,3,6
5462.249,0.663597634,10,3,3,6
5453.846,0.163914199,10,3,3,6
5416.348,0.277737389,10,3,3,6
5416.348,1.370364597,10,3,3,6
5403.9634,0.551922731,10,3,3,6
5403.9634,1.444369839,10,3,3,6
5399.8477,0.220521042,10,3,3,6
5395.7383,3.628544231,10,3,3,6
5387.538,0.290056833,10,3,3,6
5363.086,0.15937085,10,3,3,6
5363.086,0.745958539,10,3,3,6
5350.9434,4.337232572,10,3,3,6
5338.855,4.465429478,10,3,3,6
5334.8384,1.653778222,10,3,3,6
5330.8267,0.44634423,10,3,3,6
5330.8267,0.983304449,10,3,3,6
5326.822,0.297667086,10,3,3,6
5326.822,0.354165868,10,3,3,6
5322.8228,1.723842341,10,3,3,6
5298.9536,0.307706207,10,3,3,6
5294.996,0.114554182,10,3,3,6
5287.0986,8.259750223,10,3,3,6
5279.2256,4.773296183,10,3,3,6
5275.2974,1.041267012,10,3,3,6
5267.4595,0.533193319,10,3,3,6
5259.6436,1.6796637,10,3,3,6
5255.745,0.47831909,10,3,3,6
5255.745,0.325275483,10,3,3,6
5255.745,3.674403649,10,3,3,6
5247.9644,2.368837582,10,3,3,6
5156.364,4.011028253,10,3,3,6
5130.246,4.472078809,10,3,3,6
5100.719,2.664201101,10,3,3,6
5078.7964,58.10552037,10,3,3,6
3983.1462,119.5198921,10,3,3,6
4170.588,0.125861332,10,3,3,6
5552.075,4.457279939,10,3,3,6
5071.531,4.336097432,10,3,3,2
5171.4077,0.406369736,10,3,3,6
5152.616,9.117181386,10,3,3,6
5658.42,1.237687856,10,3,3,6
5573.899,0.449655361,10,3,3,6
5530.421,0.247703624,10,3,3,6
5491.8667,0.20051968,10,3,3,6
5470.679,0.457252106,10,3,3,6
5466.461,48.3048552,10,3,3,6
5424.636,0.183968445,10,3,3,6
5403.9634,0.174691168,10,3,3,6
5391.635,0.106118851,10,3,3,6
5350.9434,0.744515921,10,3,3,6
5342.8784,6.18643282,10,3,3,6
5310.8613,0.135194983,10,3,3,6
5302.917,0.619624912,10,3,3,6
5302.917,0.296079303,10,3,3,6
5279.2256,0.13459465,10,3,3,6
5275.2974,0.178209281,10,3,3,6
5236.3364,5.460319461,10,3,3,6
5228.614,0.402802171,10,3,3,6
5213.2354,0.106344982,10,3,3,6
5209.405,0.9821733,10,3,3,6
5205.58,0.496133285,10,3,3,6
5194.139,2.898097687,10,3,3,6
3789.4172,175.1487115,9,3,3,0
3344.3398,1.579333015,9,3,3,1
5197.947,252.7067051,9,3,3,1
4160.7983,1.788784253,10,3,3,2
5330.8267,1.711344071,10,3,3,2
5298.9536,1.922503188,10,3,3,2
5217.0713,7.850884776,10,3,3,2
5060.671,2.572563433,10,3,3,2
5578.2847,0.377647464,10,3,3,6
5267.4595,0.627622535,10,3,3,2
5186.5396,61.79579206,10,3,3,6
4842.896,1.18569133,10,3,3,6
5811.475,5.309569119,10,3,3,6
5740.8906,3.446244352,10,3,3,6
5631.453,0.10977495,10,3,3,6
5604.7427,0.837538419,10,3,3,6
5526.111,0.318799667,10,3,3,6
5513.219,0.714278494,10,3,3,6
5474.9033,0.215630812,10,3,3,6
5462.249,137.4120761,10,3,3,6
5453.846,0.349522382,10,3,3,6
5432.9497,0.29192573,10,3,3,6
5428.79,4.770637886,10,3,3,6
5424.636,0.967398915,10,3,3,6
5424.636,2.814707787,10,3,3,6
5420.489,0.265801899,10,3,3,6
5420.489,2.454852199,10,3,3,6
5408.085,0.076964246,10,3,3,6
5403.9634,0.128738922,10,3,3,6
5391.635,0.151702166,10,3,3,6
5387.538,0.286305861,10,3,3,6
5375.284,0.663147658,10,3,3,6
5367.1455,1.22387405,10,3,3,6
5359.0327,1.263458713,10,3,3,6
5342.8784,9.18097258,10,3,3,6
5326.822,0.162778781,10,3,3,6
5322.8228,0.312093118,10,3,3,6
5306.886,0.496739368,10,3,3,6
5306.886,0.441820404,10,3,3,6
5302.917,0.271904114,10,3,3,6
5298.9536,1.058474958,10,3,3,6
5291.0444,0.17483195,10,3,3,6
5283.1597,3.334954216,10,3,3,6
5275.2974,0.579262124,10,3,3,6
5275.2974,1.099639417,10,3,3,6
5271.3755,0.209290723,10,3,3,6
5267.4595,0.622275597,10,3,3,6
5263.549,0.809515551,10,3,3,6
5247.9644,2.431666885,10,3,3,6
5244.083,0.588671372,10,3,3,6
5240.2065,0.335436393,10,3,3,6
5236.3364,1.906767165,10,3,3,6
5232.472,3.194722594,10,3,3,6
5228.614,0.760489222,10,3,3,6
5220.913,2.825556173,10,3,3,6
5205.58,8.957523811,10,3,3,6
5175.1826,0.235910933,10,3,3,6
5167.6387,0.093528239,10,3,3,6
5156.364,0.425933745,10,3,3,6
5152.616,5.528442044,10,3,3,6
5141.407,0.087777175,10,3,3,6
5130.246,1.415772466,10,3,3,6
5126.5366,38.00173611,10,3,3,6
5122.832,1.703276955,10,3,3,6
5115.44,1.40796356,10,3,3,6
5100.719,1.068759502,10,3,3,6
5093.391,0.97922667,10,3,3,6
5067.9053,1.218723398,10,3,3,6
4591.9688,0.329837111,1,0,3,6
5093.391,52.58113741,1,0,3,6
4220.238,0.487459542,10,3,3,6
4923.611,0.205348576,10,3,3,6
5573.899,1.218087047,9,3,3,0
5279.2256,14269946.78,9,3,3,1
3817.986,0.061934644,10,3,3,2
5217.0713,0.386369949,9,3,3,1
4755.1978,16.6987131,10,3,3,2
